Answer
Remove one brick from the 5-brick tower to match the 4-brick tower.
Remove 1 brick from the 5-brick tower.
I remove one brick from the 5-brick tower.
Remove one brick from the taller tower.
Remove one brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
I remove 1 brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
I remove one brick from the 5-brick tower.
Remove one brick from the taller tower.
Add 1 brick to the shorter tower.
Remove one brick from the taller tower.
I remove 1 brick from the 5-brick tower.
You remove one brick from the 5-brick tower.
Remove 1 brick from the 5-brick tower to match the 4-brick tower.
Remove one brick from the 5-brick tower.
I take one brick from the 5-brick tower and place it on the ground next to it.
Remove one brick from the taller tower.
Remove one brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
I remove 1 brick from the 5-brick tower.
I remove one brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
Remove 1 brick from the 5-brick tower.
Remove 1 brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
Remove 1 brick from the 5-brick tower.
I would remove one brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
Remove one brick from the taller tower.
Remove one brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
Remove 1 brick from the 5-brick tower.
I remove one brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
Remove 1 brick from the 5-brick tower to match the 4-brick tower.
I would remove 1 brick from the 5-brick tower to make both towers 4 bricks high.
Remove 1 brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
Remove one brick from the taller tower.
Remove one brick from the taller tower.
Remove one brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
Remove one brick from the 5-brick tower to make it the same height as the 4-brick tower.
Remove 1 brick from the 5-brick tower.
Remove one brick from the taller tower.
Remove one brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
Remove one brick from the taller tower.
Remove one brick from the taller tower.
Remove one brick from the taller tower.
Remove one brick from the 5-brick tower.
Remove one brick from the taller tower.
I remove one brick from the taller tower.
Remove 1 brick from the 5-brick tower.
I would remove one brick from the taller tower.
I remove one brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
You remove one brick from the 5-brick tower.
Remove one brick from the taller tower.
Remove one brick from the 5-brick tower to match the height of the 4-brick tower.
Remove one brick from the taller tower.
Remove one brick from the 5-brick tower.
I remove one brick from the 5-brick tower.
Remove one brick from the taller tower.
Remove 1 brick from the 5-brick tower.
Remove 1 brick from the 5-brick tower.
Remove one brick from the taller tower.
Remove 1 brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
Remove one brick from the taller tower.
I remove one brick from the 5-brick tower.
Remove one brick from the taller tower.
Remove 1 brick from the 5-brick tower.
Remove 1 brick from the 5-brick tower.
I remove one brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
Remove one brick from the taller tower.
Remove one brick from the taller tower.
Take one brick from the taller tower and add it to the shorter tower.
Remove one brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
I remove one brick from the 5-brick tower.
Remove 1 brick from the 5-brick tower.
Remove one brick from the taller tower to match the height of the shorter one.
I remove one brick from the tower with 5 bricks to make them both 4 bricks high.
Remove one brick from the taller tower.
Remove one brick from the 5-brick tower.
I would remove 1 brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
Remove one brick from the taller tower.
I would remove one brick from the taller tower.
Remove one brick from the 5-brick tower.
I remove 1 brick from the taller tower.
Remove one brick from the taller tower.
Remove one brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
I remove one brick from the 5-brick tower.
I remove 1 brick from the 5-brick tower.
Remove 1 brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
I remove one brick from the 5-brick tower.
Remove one brick from the taller tower.
Remove one brick from the tower with 5 bricks.
Remove 1 brick from the 5-brick tower.
I remove 1 brick from the 5-brick tower.
Remove one brick from the taller tower.
Remove 1 brick from the 5-brick tower.
Remove 1 brick from the 5-brick tower.
Remove 1 brick from the 5-brick tower.
I remove 1 brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
I would remove one brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
Remove one brick from the taller tower.
Remove 1 brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
Remove 1 brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
Remove 1 brick from the 5-brick tower.
Remove one brick from the 5-brick tower to match the height of the 4-brick tower.
Remove one brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
Remove one brick from the taller tower.
Remove 1 brick from the taller tower.
Remove one brick from the 5-brick tower.
I remove one brick from the 5-brick tower.
Remove one brick from the taller tower.
Remove one brick from the 5-brick tower.
Remove one brick from the taller tower.
Remove one brick from the taller tower.
Remove 1 brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
I would remove one brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
Remove 1 brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
Remove one brick from the taller tower.
Remove 1 brick from the taller tower.
Remove 1 brick from the 5-brick tower.
Remove one brick from the taller tower.
Remove one brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
Remove one brick from the taller tower.
Remove one brick from the 5-brick tower.
Remove 1 brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
I remove one brick from the 5-brick tower.
Remove 1 brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
I remove one brick from the 5-brick tower.
I remove one brick from the taller tower.
Remove one brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
I remove 1 brick from the 5-brick tower to match the 4-brick tower.
Remove one brick from the taller tower.
Remove one brick from the 5-brick tower.
I remove one brick from the taller tower.
Add 1 brick to the shorter tower.
Remove one brick from the 5-brick tower.
I remove one brick from the 5-brick tower.
Remove one brick from the taller tower.
Remove one brick from the 5-brick tower.
Remove one brick from the taller tower.
Remove 1 brick from the 5-brick tower.
Remove 1 brick from the 5-brick tower.
I would remove one brick from the 5-brick tower to match the height of the 4-brick tower.
I remove 1 brick from the taller tower.
Remove the top brick from the 5-brick tower.
Remove 1 brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
Remove the top brick from the 5-brick tower.
Remove 1 brick from the 5-brick tower.
Remove 1 brick from the 5-brick tower.
Remove one brick from the taller tower.
Remove one brick from the 5-brick tower.
Remove one brick from the 5-brick tower to match the 4-brick tower.
Remove one brick from the 5-brick tower.
Remove a brick from the 5-brick tower.
Remove one brick from the taller tower.
Remove 1 brick from the 5-brick tower.
I remove one brick from the taller tower.
Remove one brick from the 5-brick tower.
Remove 1 brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
Take one brick from the 5-brick tower and add it to the 4-brick tower.
Remove one brick from the 5-brick tower.
I would remove one brick from the taller tower.
Remove one brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
I remove one brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
Remove 1 brick from the 5-brick tower.
Remove 1 brick from the 5-brick tower to make both towers 4 bricks high.
Remove one brick from the 5-brick tower.
I remove one brick from the taller tower.
Remove one brick from the 5-brick tower to match the 4-brick tower.
Remove one brick from the 5-brick tower.
Remove one brick from the taller tower.
You remove one brick from the 5-brick tower.
Remove one brick from the taller tower.
Remove one brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
Remove one brick from the taller tower.
Remove one brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
Remove 1 brick from the 5-brick tower.
I would remove 1 brick from the 5-brick tower.
Remove one brick from the taller tower.
Remove 1 brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
Remove 1 brick from the taller tower.
Remove one brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
Remove one brick from the taller tower.
I remove one brick from the taller tower.
Remove 1 brick from the taller tower.
Remove 1 brick from the taller tower.
I remove 1 brick from the taller tower.
Remove one brick from the taller tower.
Remove one brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
I would remove one brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
I remove one brick from the 5-brick tower.
Add 1 brick to the shorter tower.
Remove one brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
Remove 1 brick from the 5-brick tower.
I remove one brick from the 5-brick tower.
I would remove one brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
Remove the top brick from the 5-brick tower.
Remove one brick from the taller tower.
Remove 1 brick from the taller tower.
I remove one brick from the 5-brick tower.
I remove one brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
Remove one brick from the 5-brick tower to match the 4-brick tower.
Remove one brick from the 5-brick tower.
Remove 1 brick from the taller tower.
Remove one brick from the taller tower.
Remove one brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
Remove one brick from the taller tower.
Remove 1 brick from the taller tower.
Remove 1 brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
I remove one brick from the 5-brick tower to match the 4-brick tower.
Remove one brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
Remove one brick from the 5-brick tower to make them equal.
Remove 1 brick from the taller tower.
Remove one brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
Remove 1 brick from the taller tower.
I remove one brick from the 5-brick tower.
I would remove one brick from the 5-brick tower.
Remove 1 brick from the 5-brick tower.
I remove one brick from the 5-brick tower.
Remove one brick from the taller tower.
Remove 1 brick from the 5-brick tower.
Remove one brick from the 5-brick tower to match the 4-brick tower.
I remove one brick from the taller tower.
Remove 1 brick from the 5-brick tower.
Remove 1 brick from the 5-brick tower.
I remove 1 brick from the 5-brick tower to make them both 4 bricks high.
Remove 1 brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
Remove 1 brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
Remove 1 brick from the 5-brick tower.
Remove 1 brick from the 5-brick tower.
Remove one brick from the taller tower.
Remove 1 brick from the 5-brick tower.
Remove one brick from the taller tower.
Remove one brick from the 5-brick tower.
I'd remove one brick from the 5-brick tower to match the 4-brick tower.
Remove 1 brick from the 5-brick tower to make both towers 4 bricks high.
Remove one brick from the taller tower.
Remove one brick from the 5-brick tower to make them both 4 bricks high.
Remove one brick from the 5-brick tower.
Remove one brick from the taller tower.
Remove 1 brick from the 5-brick tower.
Remove 1 brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
Remove 1 brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
Remove 1 brick from the 5-brick tower.
Remove 1 brick from the taller tower.
Remove one brick from the taller tower.
Remove 1 brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
Remove 1 brick from the 5-brick tower.
Remove 1 brick from the 5-brick tower.
Remove one brick from the 5-brick tower to match the height of the 4-brick tower.
I remove one brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
Remove 1 brick from the 5-brick tower.
I remove 1 brick from the 5-brick tower.
Remove 1 brick from the 5-brick tower.
Remove one brick from the taller tower.
Remove one brick from the taller tower.
Remove 1 brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
Remove one brick from the taller tower.
Remove 1 brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
Remove 1 brick from the 5-brick tower.
I remove one brick from the 5-brick tower.
I remove one brick from the 5-brick tower.
Remove one brick from the taller tower.
I remove one brick from the 5-brick tower.
Add one brick to the shorter tower.
Remove one brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
Remove one brick from the taller tower.
Remove one brick from the 5-brick tower.
I remove 1 brick from the 5-brick tower.
Remove one brick from the taller tower.
Remove one brick from the 5-brick tower.
I remove 1 brick from the 5-brick tower.
I remove one brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
Remove 1 brick from the 5-brick tower.
Remove 1 brick from the 5-brick tower.
I remove 1 brick from the taller tower.
Remove one brick from the taller tower.
I remove one brick from the 5-brick tower.
Remove 1 brick from the 5-brick tower.
Remove one brick from the taller tower.
Remove one brick from the taller tower.
I remove one brick from the 5-brick tower.
I remove one brick from the 5-brick tower.
Remove 1 brick from the 5-brick tower.
I remove 1 brick from the taller tower.
Remove one brick from the 5-brick tower.
I remove one brick from the 5-brick tower to match the height of the 4-brick tower.
Remove one brick from the 5-brick tower.
Remove 1 brick from the 5-brick tower.
Remove one brick from the taller tower.
Remove 1 brick from the taller tower.
Remove one brick from the taller tower.
Remove 1 brick from the 5-brick tower.
Remove 1 brick from the 5-brick tower.
I remove 1 brick from the 5-brick tower to match the 4-brick tower's height.
Remove one brick from the 5-brick tower to match the height of the 4-brick tower.
Remove one brick from the taller tower.
Remove 1 brick from the taller tower.
I would remove 1 brick from the 5-brick tower.
Remove 1 brick from the 5-brick tower.
I remove 1 brick from the taller tower.
Remove one brick from the 5-brick tower.
Remove one brick from the taller tower.
Remove one brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
I remove one brick from the taller tower.
Remove one brick from the 5-brick tower.
Remove one brick from the taller tower.
Remove 1 brick from the 5-brick tower.
Remove 1 brick from the 5-brick tower.
Remove 1 brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
Remove 1 brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
Remove one brick from the taller tower.
Remove one brick from the taller tower.
Remove one brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
I remove one brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
I would remove one brick from the taller tower.
I remove one brick from the taller tower.
Remove one brick from the taller tower.
Remove one brick from the 5-brick tower.
Remove 1 brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
Remove 1 brick from the taller tower.
Remove one brick from the taller tower.
Remove 1 brick from the 5-brick tower.
Remove one brick from the taller tower.
Remove one brick from the 5-brick tower.
I remove one brick from the 5-brick tower.
Remove one brick from the taller tower.
Remove one brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
I remove 1 brick from the taller tower.
Remove one brick from the taller tower.
Remove one brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
Remove 1 brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
Remove 1 brick from the 5-brick tower.
Remove one brick from the taller tower.
Remove 1 brick from the 5-brick tower.
Remove 1 brick from the 5-brick tower to make them both 4 bricks high.
Remove one brick from the 5-brick tower.
Remove 1 brick from the 5-brick tower.
Remove 1 brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
Remove 1 brick from the 5-brick tower.
Remove one brick from the taller tower.
I remove 1 brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
Remove one brick from the taller tower.
Remove one brick from the 5-brick tower.
Remove 1 brick from the 5-brick tower.
Remove 1 brick from the 5-brick tower.
Remove 1 brick from the 5-brick tower.
Remove one brick from the taller tower.
I remove 1 brick from the 5-brick tower.
Remove one brick from the taller tower.
Remove 1 brick from the 5-brick tower.
Remove 1 brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
Remove 1 brick from the 5-brick tower.
Remove 1 brick from the 5-brick tower.
Remove one brick from the taller tower.
Remove one brick from the 5-brick tower.
Remove 1 brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
Remove one brick from the taller tower.
Remove one brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
Remove 1 brick from the taller tower.
Remove one brick from the 5-brick tower.
I remove one brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
Remove one brick from the 5-brick tower to match the 4-brick tower.
Take one brick from the 5-brick tower and add it to the 4-brick tower.
Remove one brick from the 5-brick tower.
Remove 1 brick from the taller tower.
Remove one brick from the 5-brick tower.
Take one brick off the 5-brick tower.
I would remove one brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
I remove one brick from the 5-brick tower to match the 4-brick tower's height.
Remove one brick from the 5-brick tower.
Take one brick from the 5-brick tower and discard it.
Remove one brick from the taller tower.
Remove 1 brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
I remove 1 brick from the 5-brick tower to match the 4-brick tower.
Remove one brick from the 5-brick tower to make them both 4 bricks high.
Remove one brick from the taller tower.
Remove the top brick from the 5-brick tower.
Remove 1 brick from the 5-brick tower to match the 4-brick tower.
Remove one brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
Remove 1 brick from the 5-brick tower to match the 4-brick tower.
Remove one brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
Remove 1 brick from the taller tower.
Remove 1 brick from the 5-brick tower.
I remove one brick from the 5-brick tower.
Remove 1 brick from the 5-brick tower.
Remove 1 brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
Remove 1 brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
Remove one brick from the taller tower.
I remove 1 brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
Remove 1 brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
You remove one brick from the taller tower.
Remove one brick from the taller tower.
Remove one brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
Remove one brick from the 5-brick tower to make both towers 4 bricks high.
Remove 1 brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
Remove one brick from the taller tower.
I remove one brick from the 5-brick tower.
Remove one brick from the taller tower.
Remove one brick from the taller tower.
Remove one brick from the 5-brick tower.
Remove 1 brick from the 5-brick tower to match the 4-brick tower.
Remove 1 brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
Remove 1 brick from the 5-brick tower to match the 4-brick tower's height.
Remove one brick from the 5-brick tower.
Remove one brick from the taller tower.
I remove one brick from the 5-brick tower.
I remove one brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
I remove one brick from the 5-brick tower to make both towers 4 bricks tall.
I remove one brick from the taller tower.
Remove one brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
Remove one brick from the 5-brick tower.
I remove one brick from the taller tower.
I would remove one brick from the 5-brick tower.
